"","iterationName","gameid","rt","agent1stick","agent2stick","button_pressed","response","stimulus_type","stimulus_contestant","chosenStick","responses"
"3872","prolificSample3","0557-624aef02-833d-43b3-941b-c7db8f364fb6",23198.2599999756,0.9,0.1,3,NA,"speakerTrial","first","8in",NA
"3873","prolificSample3","0273-66c9b5cf-177a-41f7-b9b7-e10c6c88dbe5",5070.31000033021,0.6,0.2,2,NA,"genModel","fourth",NA,NA
"3874","prolificSample3","8021-baf0612c-c379-4ad1-8240-1ff5c3c54af7",6053.9800003171,0.9,0.2,0,NA,"speakerTrial","fourth","4in",NA
"3875","prolificSample3","4258-94598c45-cba0-42e9-9b20-0d97ee7b3243",7097.91000001132,0.6,0.4,0,NA,"speakerTrial","fourth","4in",NA
"3876","prolificSample3","8575-a9bdf777-45a0-45a4-9820-a94828436df4",13325.9600000456,0.6,0.2,1,NA,"speakerTrial","second","4in",NA
"3877","prolificSample3","6906-571d49e3-ea82-4610-8ded-d1dc7a44ca06",6931.60500004888,0.9,0.4,1,NA,"2afc",NA,NA,NA
"3878","prolificSample3","0408-ec6ca634-79aa-4af0-a304-e7deeab66c2b",17637.9100000486,0.6,0.1,2,NA,"speakerTrial","third","8in",NA
"3879","prolificSample3","1207-e815fe3b-d9ab-486a-a2b5-7b9884b54e8e",18528.1249999971,0.6,0.1,2,NA,"speakerTrial","first","7in",NA
"3880","prolificSample3","0933-356eccf8-aa4c-4d1a-9d45-97f9788ad0d4",21415.4749999288,0.8,0.4,NA,65,"practice",NA,NA,NA
"3881","prolificSample3","8592-22bfdef8-83a1-422c-bf93-c7b3e1d14b0c",19753.8249997888,0.7,0.4,2,NA,"speakerTrial","third","9in",NA
"3882","prolificSample3","8878-c4c5b097-9002-4361-9533-6d782d0710ec",8231.4250000054,0.7,0.4,2,NA,"speakerTrial","first","7in",NA
"3883","prolificSample3","3208-171ec5e7-3723-40fe-8878-3d7444d1b957",27234.5499999938,0.8,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""1 inch was very short, so more likely to be shorter.""}"
"3884","prolificSample3","5066-1972bae5-2fb3-41bd-bcfa-1aecb6456fad",15218.7199999971,0.9,0.3,0,NA,"speakerTrial","second","2in",NA
"3885","prolificSample3","7629-4ac337ea-931d-4a26-b23d-04f02b96c55f",13967.4599999998,0.8,0.2,NA,50,"practice",NA,NA,NA
"3886","prolificSample3","6713-20b3f4b7-2dc0-4381-bbc3-71311686c281",6241.8949999992,0.8,0.4,0,NA,"speakerTrial","second","2in",NA
"3887","prolificSample3","4461-26605337-2123-4e02-9fee-6c895486f724",4217.53999998327,0.9,0.1,5,NA,"genModel","fourth",NA,NA
"3888","prolificSample3","1947-5e587cd8-0973-4f0a-afca-70b0603c21dc",7998.15500003751,0.9,0.2,NA,63,"isLong","second",NA,NA
"3889","prolificSample3","0281-f5b902d9-ac6e-4d58-be7a-6edbde15394e",8509.90499998443,0.9,0.3,0,NA,"speakerTrial","fourth","4in",NA
"3890","prolificSample3","6722-78f666a5-e0ad-4c70-8933-7cd8ae04ad1b",28120.5299999565,0.6,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""if there were higher sticks than 6in the blue contestant would have show it""}"
"3891","prolificSample3","5737-55f66f7f-7e84-47b8-b403-de08265b1191",8131,0.7,0.4,0,NA,"speakerTrial","fourth","4in",NA
"3892","prolificSample3","2456-2d76d241-1e48-417c-99fa-09774a18b0b3",6734.64999999851,0.7,0.3,0,NA,"speakerTrial","fourth","2in",NA
"3893","prolificSample3","5625-86d95946-4524-47f5-9692-755365e6c69a",11351.1249998119,0.6,0.2,NA,53,"bias","first",NA,NA
"3894","prolificSample3","9667-08d81920-3bdc-42a3-b90a-49e3d1c1f92e",11113.9950000006,0.9,0.3,NA,57,"isLong","first",NA,NA
"3895","prolificSample3","1813-a859766d-724d-4cff-8a1b-c24fa56c874d",12661.6100000101,0.8,0.4,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""The highest and the lowest""}"
"3896","prolificSample3","2326-59e91406-5ddb-4864-94eb-2d11e8e68917",9460.00000000006,0.6,0.2,1,NA,"2afc",NA,NA,NA
"3897","prolificSample3","2487-57879318-1f5d-4584-b4a2-b7a469e3e3e4",13224.830000021,0.7,0.2,NA,63,"isLong","first",NA,NA
"3898","prolificSample3","7936-2cdf17d0-f13f-4fff-baf2-88b6c0f18b90",12039.5600000002,0.9,0.4,2,NA,"speakerTrial","third","8in",NA
"3899","prolificSample3","8228-74db2a93-3d30-42b2-96b4-7e86c30bb55d",14106.7249999978,0.7,0.3,2,NA,"speakerTrial","third","8in",NA
"3900","prolificSample3","1619-8b8a43a0-48c2-4f1b-9a77-e8db2876b9fc",8741.51500000153,0.6,0.2,NA,85,"bias","first",NA,NA
"3901","prolificSample3","9868-e1977494-f6cb-423c-b010-616c018a65c4",10117.1949999407,0.7,0.4,NA,70,"isLong","first",NA,NA
"3902","prolificSample3","5335-87b908e4-72a8-4ceb-89e9-05dbe193c520",11316,0.7,0.1,4,NA,"speakerTrial","first","9in",NA
"3903","prolificSample3","3470-9d7473f3-183b-4a97-a687-5177518910c5",17721.0249999771,0.9,0.2,0,NA,"speakerTrial","second","2in",NA
"3904","prolificSample3","0132-2fbe19af-e6db-4b39-908c-769d70287b1f",97612.2050001286,0.9,0.1,NA,50,"practice",NA,NA,NA
"3905","prolificSample3","7515-c0b0eea4-0d0b-40f0-ba17-fcddcde4e6b6",7193.58999992255,0.6,0.4,0,NA,"speakerTrial","second","2in",NA
"3906","prolificSample3","2181-5e2b3467-5d3c-485b-88e9-5e88dfa37405",7445.48500000383,0.8,0.4,NA,16,"bias","second",NA,NA
"3907","prolificSample3","4353-daf4424c-d738-4fdd-9937-eb514730a754",14486.8149999529,0.8,0.2,2,NA,"speakerTrial","first","7in",NA
"3908","prolificSample3","7135-dac3b019-b6da-4289-8aa6-34bce0abd5d5",5656.35999990627,0.8,0.1,NA,0,"bias","second",NA,NA
"3909","prolificSample3","3756-249e33f0-6bb8-4e07-952d-4ab426a997e1",6198.8550000824,0.7,0.2,2,NA,"speakerTrial","third","9in",NA
"3910","prolificSample3","2830-b4587e6c-9402-4efb-a92e-111d84ca16af",6293,0.6,0.1,0,NA,"speakerTrial","fourth","4in",NA
"3911","prolificSample3","7499-c8ea2bb8-6187-4250-a85a-d3e65a93db04",7093.97499961779,0.8,0.2,0,NA,"speakerTrial","second","2in",NA
"3912","prolificSample3","0651-f1a7daef-fc6c-476e-a897-cb80dd477017",13065.8399999957,0.7,0.4,2,NA,"speakerTrial","third","8in",NA
"3913","prolificSample3","4837-732c8da0-e83d-491b-883c-21b186f18b32",18181.45,0.6,0.4,1,NA,"speakerTrial","third","7in",NA
"3914","prolificSample3","5144-8607caf1-8836-4581-be99-8da511585659",22553.6999999895,0.6,0.3,2,NA,"speakerTrial","third","8in",NA
"3915","prolificSample3","4657-28f4a2f7-e73f-499a-a48d-9c4cc187521c",32121.6600000043,0.6,0.2,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""a stick in favour of their opinion, but not the biggest/smallest stick first""}"
"3916","prolificSample3","1816-ad1c0015-cbf0-413d-ab79-10d10502435a",20316.0949999874,0.6,0.2,NA,29,"meanSlider",NA,NA,NA
"3917","prolificSample3","4607-ff288044-cb3c-4dc9-8dcc-29d7e4255eb1",6206.09000000061,0.8,0.2,6,NA,"genModel","third",NA,NA
"3918","prolificSample3","2881-f6659248-8248-434b-9ea9-ab81a39d2991",16051.6699999862,0.7,0.2,NA,26,"isLong","first",NA,NA
"3919","prolificSample3","1088-30735bba-1969-42c4-9655-a367afc3c087",14974.2249999999,0.8,0.2,0,NA,"speakerTrial","fourth","2in",NA
"3920","prolificSample3","3655-e4e77c33-2c57-4798-8957-2f113cbda2f0",79763.9250000002,0.8,0.2,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""the eight didn't guarantee that it was a sure win, and then when the 2 was revealed the average at that moment was 5 so i couldn't pass great judgement""}"
"3921","prolificSample3","2886-79fb511f-74a1-4e26-af10-95493216a567",8179.64000000031,0.6,0.3,2,NA,"speakerTrial","third","8in",NA
"3922","prolificSample3","0273-66c9b5cf-177a-41f7-b9b7-e10c6c88dbe5",4310.00499986112,0.6,0.2,4,NA,"genModel","fifth",NA,NA
"3923","prolificSample3","7153-5de605bb-799f-4676-ac46-6b87144d10da",14829.2599999986,0.9,0.2,NA,NA,"exit_survey",NA,NA,"{""Q0"":""""}"
"3924","prolificSample3","5783-0bcc3714-fca4-4eaa-a042-4ffcb3acec3c",8356.45500000101,0.7,0.2,NA,NA,"exit_survey",NA,NA,"{""Q0"":""I enjoyed this! ""}"
"3925","prolificSample3","6784-20a5eb69-8c7a-4bb6-9808-eaf6f5078013",10360.2150000002,0.9,0.1,3,NA,"speakerTrial","first","8in",NA
"3926","prolificSample3","7096-6c62a2ba-cc6e-4e5e-8119-a82ab05f0100",5588.72999999995,0.9,0.2,6,NA,"genModel","third",NA,NA
"3927","prolificSample3","7923-17df1d37-0685-4d65-b7f5-c7640f378b0e",12580.5249999976,0.8,0.3,4,NA,"speakerTrial","first","9in",NA
"3928","prolificSample3","4921-d0be7b48-6bfd-4e91-9500-1ccd972e9854",20407.0900000001,0.9,0.1,1,NA,"2afc",NA,NA,NA
"3929","prolificSample3","4138-30f9dee7-1d8d-47ce-822f-765f5ca15f6e",26725.9449999547,0.7,0.1,0,NA,"speakerTrial","third","2in",NA
"3930","prolificSample3","5430-73da450b-af00-401a-8593-456a93c61ffe",18157.3200000002,0.6,0.1,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""Going to the extreme one to make the appear higher or lower than it actually is.""}"
"3931","prolificSample3","1242-e847d046-dff0-459e-b957-76decf46ff28",12780,0.6,0.3,NA,87,"bias","first",NA,NA
"3932","prolificSample3","8490-879e1bd2-7e53-4127-8680-434a8af86dc3",23328,0.6,0.1,NA,24,"isLong","second",NA,NA
"3933","prolificSample3","5708-cbae51c3-772a-4d4e-b204-7584f7d566fe",22222.0000000671,0.9,0.1,NA,50,"practice",NA,NA,NA
"3934","prolificSample3","5011-fff16a94-b28c-4aa3-abcc-65ec1d25ae0c",5894,0.9,0.2,0,NA,"speakerTrial","fourth","4in",NA
"3935","prolificSample3","3991-2d75e1c0-249f-495a-8178-170612075dde",10844.6549999935,0.8,0.2,1,NA,"speakerTrial","third","8in",NA
"3936","prolificSample3","6936-5c070fd2-d0a1-4fe1-9346-5f17629804e0",5686.86499982141,0.7,0.4,NA,70,"meanSlider",NA,NA,NA
"3937","prolificSample3","5923-bd91c1bf-0243-461e-a4ab-c80e7ce42936",6341.02000005078,0.8,0.4,NA,50,"practice",NA,NA,NA
"3938","prolificSample3","2181-5e2b3467-5d3c-485b-88e9-5e88dfa37405",2761.31500001065,0.8,0.4,NA,NA,"exit_survey",NA,NA,"{""Q0"":""""}"
"3939","prolificSample3","1260-d2a50f79-649e-4b77-ae25-74464eac3a5c",36856.1099999934,0.6,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""I just realised that the length of the sticks always increase to the right. at least in the examples. I based my decision on that - thus it could only be longer""}"
"3940","prolificSample3","5652-8c83f15e-2e26-461f-b41d-4a4ff9ad208d",7685.93499995768,0.9,0.3,2,NA,"speakerTrial","third","8in",NA
"3941","prolificSample3","8710-81d9399c-6fe6-444c-a3fb-9f8e8e075033",11746.9999999958,0.8,0.3,4,NA,"speakerTrial","first","9in",NA
"3942","prolificSample3","7135-dac3b019-b6da-4289-8aa6-34bce0abd5d5",3003.44999996014,0.8,0.1,NA,NA,"exit_survey",NA,NA,"{""Q0"":""""}"
"3943","prolificSample3","4220-ebd9f04c-dee2-4246-bce8-63a691197470",7777.63500000036,0.6,0.1,NA,55,"meanSlider",NA,NA,NA
"3944","prolificSample3","6447-e417c966-8b66-4dad-91ae-be28a6b629c2",35342,0.8,0.1,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""Select the most extreme lengthed stick that was within my category (lower or higher than 5 inches)""}"
"3945","prolificSample3","2452-88b03bf3-ff13-4001-a8a9-95d51aff9216",18149.3000000482,0.8,0.2,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""I estimated how much the extremes skewed the average.""}"
"3946","prolificSample3","7485-e3ba1dbf-e4e4-444f-bc70-77051ef1d680",11132,0.9,0.2,1,NA,"2afc",NA,NA,NA
"3947","prolificSample3","2320-a3c08ed5-5c5e-4180-b6c8-3d608551a7d9",9681.20500002988,0.9,0.4,2,NA,"speakerTrial","third","8in",NA
"3948","prolificSample3","0978-7cfd8840-3cbe-484b-8e19-ec8e2dac13d2",12524,0.6,0.4,1,NA,"speakerTrial","third","8in",NA
"3949","prolificSample3","3961-57ef36bf-6c72-4d04-8395-44dd189e8990",12277.6650000014,0.8,0.2,0,NA,"speakerTrial","third","4in",NA
"3950","prolificSample3","8848-f946f683-0d2c-46ca-84a9-d099ea06e0ac",10396,0.6,0.1,0,NA,"2afc",NA,NA,NA
"3951","prolificSample3","8705-d2de84dd-e917-4c3f-8aab-625704c191db",13613.6300000362,0.8,0.2,NA,100,"isLong","first",NA,NA
"3952","prolificSample3","6649-ad007094-6953-4d33-a2aa-d6f63d6da713",14826.0250000749,0.8,0.4,NA,27,"isLong","first",NA,NA
"3953","prolificSample3","7961-1f8bcad8-74cb-4bef-b877-a8d9473e7702",55419.4600000046,0.8,0.3,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""I knew that the sticks are ordered by height, so if the second one from the left is longer than 5 in, then all of the sticks after are also longer, or equal to 5 in""}"
"3954","prolificSample3","9609-afb2cdd1-183a-42f1-8b17-9f09013854f3",8822.24499993026,0.9,0.4,4,NA,"speakerTrial","first","9in",NA
"3955","prolificSample3","5669-809b782d-03f5-43d5-ba16-893f185913d2",8500.67499998841,0.9,0.2,4,NA,"speakerTrial","first","9in",NA
"3956","prolificSample3","9137-d39bf87f-7105-4dfe-b980-40a534a8a441",22261,0.6,0.3,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""Choose the shortest or the longest""}"
"3957","prolificSample3","1207-e815fe3b-d9ab-486a-a2b5-7b9884b54e8e",6760.47999999719,0.6,0.1,0,NA,"speakerTrial","second","2in",NA
"3958","prolificSample3","6713-20b3f4b7-2dc0-4381-bbc3-71311686c281",6568.37999999698,0.8,0.4,2,NA,"speakerTrial","third","8in",NA
"3959","prolificSample3","1890-8e6b79ce-6890-4468-babf-caf6b75491bf",9521,0.8,0.4,0,NA,"speakerTrial","fourth","4in",NA
"3960","prolificSample3","0408-ec6ca634-79aa-4af0-a304-e7deeab66c2b",7080.00999991782,0.6,0.1,0,NA,"speakerTrial","fourth","4in",NA
"3961","prolificSample3","2555-842f9c1d-c34a-40f8-8e38-9527ea01f4c8",40465.67,0.7,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""I thought the blue contestant would go with the same strategy I did. And since the stick was already really short and there was an 1in long stick I decided it needs to be shorter.""}"
"3962","prolificSample3","4507-7c098e84-2eac-4b78-a92e-caa7a75f2313",19532,0.8,0.1,NA,42,"isLong","second",NA,NA
"3963","prolificSample3","5625-86d95946-4524-47f5-9692-755365e6c69a",5853.25499996543,0.6,0.2,NA,0,"bias","second",NA,NA
"3964","prolificSample3","3360-17165fa5-b651-441b-8b73-6deca01d36d4",9499.29000000702,0.9,0.1,1,NA,"speakerTrial","fourth","9in",NA
"3965","prolificSample3","8575-a9bdf777-45a0-45a4-9820-a94828436df4",7933.76000039279,0.6,0.2,1,NA,"speakerTrial","third","7in",NA
"3966","prolificSample3","7096-6c62a2ba-cc6e-4e5e-8119-a82ab05f0100",3756.27999999962,0.9,0.2,3,NA,"genModel","fourth",NA,NA
"3967","prolificSample3","5894-16063e9a-10f7-4e64-8145-e33da13df7d2",9101.58000001684,0.8,0.4,1,NA,"2afc",NA,NA,NA
"3968","prolificSample3","6906-571d49e3-ea82-4610-8ded-d1dc7a44ca06",6184.8249998875,0.9,0.4,NA,52,"meanSlider",NA,NA,NA
"3969","prolificSample3","8592-22bfdef8-83a1-422c-bf93-c7b3e1d14b0c",7550.12000002898,0.7,0.4,1,NA,"speakerTrial","fourth","4in",NA
"3970","prolificSample3","5417-deaed18b-d0b3-4546-bd32-1eb65c2bb9ba",24480.3299999912,0.9,0.4,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""looking at the sticks and guessing the average""}"
"3971","prolificSample3","1515-4a807a2f-1c44-4ecc-a70a-db2f796257ec",27805,0.7,0.4,2,NA,"speakerTrial","third","9in",NA
"3972","prolificSample3","1619-8b8a43a0-48c2-4f1b-9a77-e8db2876b9fc",6030.19999997923,0.6,0.2,NA,14,"bias","second",NA,NA
"3973","prolificSample3","9240-58a96940-5878-4aa7-b9ba-f99e965ac17e",18046.5299999341,0.8,0.4,4,NA,"speakerTrial","first","9in",NA
"3974","prolificSample3","4607-ff288044-cb3c-4dc9-8dcc-29d7e4255eb1",4693.05499999976,0.8,0.2,4,NA,"genModel","fourth",NA,NA
"3975","prolificSample3","3767-2d1f9e55-4ccc-4897-b501-0723d7b10b3d",5642,0.6,0.1,NA,42,"isLong","second",NA,NA
"3976","prolificSample3","3275-1ef35d2e-58a2-467e-8706-f03e60e8a77c",21088,0.9,0.2,NA,71,"isLong","first",NA,NA
"3977","prolificSample3","7936-2cdf17d0-f13f-4fff-baf2-88b6c0f18b90",6337.86999999941,0.9,0.4,0,NA,"speakerTrial","fourth","4in",NA
"3978","prolificSample3","6722-78f666a5-e0ad-4c70-8933-7cd8ae04ad1b",7447.69500009716,0.6,0.1,0,NA,"2afc",NA,NA,NA
"3979","prolificSample3","4292-717d98fc-2da9-4e3c-a48d-83cb58c417a8",20198.4550000634,0.7,0.2,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""if the stick was above the average it would be higher and if it was below it would be lower""}"
"3980","prolificSample3","1762-3117881c-f9f4-41c8-8395-21c52e3b9a3c",70970.0500000035,0.7,0.4,NA,83,"practice",NA,NA,NA
"3981","prolificSample3","1531-4dd4d0ca-d0b0-404e-b107-50bda62df288",23031.0600000084,0.8,0.2,NA,49,"practice",NA,NA,NA
"3982","prolificSample3","8228-74db2a93-3d30-42b2-96b4-7e86c30bb55d",6703.56499999977,0.7,0.3,0,NA,"speakerTrial","fourth","4in",NA
"3983","prolificSample3","6774-176dd4d1-c7b9-4f40-991a-93cf26fe0bf7",7979.45500002243,0.8,0.1,NA,36,"meanSlider",NA,NA,NA
"3984","prolificSample3","4461-26605337-2123-4e02-9fee-6c895486f724",8305.09499995969,0.9,0.1,2,NA,"genModel","fifth",NA,NA
"3985","prolificSample3","7513-6bd7ff92-0b25-4e5e-b342-030977a0d631",14224.3900001049,0.7,0.3,NA,47,"isLong","first",NA,NA
"3986","prolificSample3","9307-525ad32a-14fe-497b-a710-f1ac9f224a66",14627.0399999339,0.8,0.1,0,NA,"speakerTrial","fourth","8in",NA
"3987","prolificSample3","1218-2a18407e-686b-4a3b-a618-0e3467c7c642",8864.50500000501,0.7,0.2,NA,41,"meanSlider",NA,NA,NA
"3988","prolificSample3","3756-249e33f0-6bb8-4e07-952d-4ab426a997e1",6406.85999998823,0.7,0.2,0,NA,"speakerTrial","fourth","4in",NA
"3989","prolificSample3","2098-50c73b99-5090-46a1-9bea-4f5854567927",12743.95,0.6,0.3,2,NA,"speakerTrial","third","8in",NA
"3990","prolificSample3","3081-f8f239ef-3a4a-4e09-a0a7-a4fc1e118ab7",8851.70999984257,0.7,0.3,NA,41,"isLong","second",NA,NA
"3991","prolificSample3","4614-fe038cee-01de-42d9-96b4-7ef561db0b59",20307.3949999998,0.9,0.4,2,NA,"speakerTrial","third","8in",NA
"3992","prolificSample3","0014-bf6ffaea-41da-4c43-8103-b2f2a80bb39f",14005.5399999837,0.6,0.4,2,NA,"speakerTrial","third","8in",NA
"3993","prolificSample3","6498-cea994b4-4bec-4880-9910-0525d3a2664a",39538,0.9,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""Its difficult to pick because the stick lengths are random so you cant really make a good guess from the sticks being shown by the contestants""}"
"3994","prolificSample3","8494-43051516-9b24-41e3-a816-a4420f5f2a6a",22269.7349999999,0.9,0.3,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""Choose the most extreme of your side.""}"
"3995","prolificSample3","9380-847f06c7-135b-4eeb-9e9b-9d5f2d681703",6746.26000015996,0.9,0.1,NA,56,"practice",NA,NA,NA
"3996","prolificSample3","3148-0b4af9ad-5375-4f60-be60-e414648392b0",12566,0.9,0.1,0,NA,"speakerTrial","fourth","4in",NA
"3997","prolificSample3","4194-83435065-c5af-485f-a9e4-bc52f366c238",10784,0.8,0.4,NA,40,"isLong","second",NA,NA
"3998","prolificSample3","7194-4ebc91a1-84e2-4f5c-8c95-75c479935650",16590.6050000049,0.6,0.2,NA,50,"practice",NA,NA,NA
"3999","prolificSample3","6784-20a5eb69-8c7a-4bb6-9808-eaf6f5078013",5996.05999999994,0.9,0.1,0,NA,"speakerTrial","second","2in",NA
"4000","prolificSample3","2886-79fb511f-74a1-4e26-af10-95493216a567",6235.11999999936,0.6,0.3,0,NA,"speakerTrial","fourth","4in",NA
"4001","prolificSample3","0557-624aef02-833d-43b3-941b-c7db8f364fb6",10611.7699998431,0.9,0.1,0,NA,"speakerTrial","second","2in",NA
"4002","prolificSample3","0378-c5cec344-1233-4f5d-a99d-1ca4fad7aa3b",30214.7100000002,0.6,0.3,3,NA,"speakerTrial","first","8in",NA
"4003","prolificSample3","1242-e847d046-dff0-459e-b957-76decf46ff28",5640,0.6,0.3,NA,11,"bias","second",NA,NA
"4004","prolificSample3","1619-8b8a43a0-48c2-4f1b-9a77-e8db2876b9fc",2192.83000001451,0.6,0.2,NA,NA,"exit_survey",NA,NA,"{""Q0"":""""}"
"4005","prolificSample3","9653-593b702d-76a6-45ee-bba4-a681dcf0f9fb",6987.81000000052,0.7,0.1,NA,69,"isLong","second",NA,NA
"4006","prolificSample3","6480-417c1dca-4328-45f0-8bfb-e46b28bc9ce9",26140.1300001889,0.6,0.2,NA,30,"isLong","first",NA,NA
"4007","prolificSample3","8030-e0dbd496-0f35-48f9-97af-cc38eeb6f310",24308.8700002991,0.8,0.3,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""select the longest available for blue and the shortest available for red""}"
"4008","prolificSample3","2064-2f95f854-8dd7-40f5-985a-e4a0d8308c2d",4895.9549999563,0.7,0.2,NA,60,"practice",NA,NA,NA
"4009","prolificSample3","5625-86d95946-4524-47f5-9692-755365e6c69a",3478.62499998882,0.6,0.2,NA,NA,"exit_survey",NA,NA,"{""Q0"":""no""}"
"4010","prolificSample3","6126-15156e32-f404-4ea4-b6eb-2e532c6b6edd",13506,0.8,0.2,2,NA,"speakerTrial","first","7in",NA
"4011","prolificSample3","4837-732c8da0-e83d-491b-883c-21b186f18b32",7875.91000000248,0.6,0.4,0,NA,"speakerTrial","fourth","4in",NA
"4012","prolificSample3","6430-712569c8-319c-4d0b-b7a0-db99957dd02c",8282.30000000622,0.7,0.1,NA,8,"isLong","second",NA,NA
"4013","prolificSample3","5364-685e1ff9-8d0f-4a33-8060-e93918603f9b",26140.7149999868,0.8,0.4,NA,53,"isLong","first",NA,NA
"4014","prolificSample3","8878-c4c5b097-9002-4361-9533-6d782d0710ec",10805.8600000222,0.7,0.4,0,NA,"speakerTrial","second","2in",NA
"4015","prolificSample3","0651-f1a7daef-fc6c-476e-a897-cb80dd477017",8352.10999999981,0.7,0.4,0,NA,"speakerTrial","fourth","4in",NA
"4016","prolificSample3","5144-8607caf1-8836-4581-be99-8da511585659",8056.3400000101,0.6,0.3,0,NA,"speakerTrial","fourth","4in",NA
"4017","prolificSample3","5335-87b908e4-72a8-4ceb-89e9-05dbe193c520",9062,0.7,0.1,0,NA,"speakerTrial","second","2in",NA
"4018","prolificSample3","7079-04351a7b-b4f1-4958-9c4e-81208a99c9ed",15633.6749999318,0.8,0.2,NA,50,"practice",NA,NA,NA
"4019","prolificSample3","7096-6c62a2ba-cc6e-4e5e-8119-a82ab05f0100",3691.35999999981,0.9,0.2,5,NA,"genModel","fifth",NA,NA
"4020","prolificSample3","2081-103ebca4-ed85-48bc-bc82-1cf018c89a5f",23399.9949999998,0.7,0.1,4,NA,"speakerTrial","first","9in",NA
"4021","prolificSample3","2180-dbe557e6-7127-4fc0-875b-9b97fb49d302",13927.0500000566,0.8,0.1,NA,37,"isLong","second",NA,NA
"4022","prolificSample3","1260-d2a50f79-649e-4b77-ae25-74464eac3a5c",6209.0549999848,0.6,0.1,1,NA,"2afc",NA,NA,NA
"4023","prolificSample3","4353-daf4424c-d738-4fdd-9937-eb514730a754",8976.55999986455,0.8,0.2,0,NA,"speakerTrial","second","2in",NA
"4024","prolificSample3","5652-8c83f15e-2e26-461f-b41d-4a4ff9ad208d",6062.14000005275,0.9,0.3,0,NA,"speakerTrial","fourth","4in",NA
"4025","prolificSample3","2326-59e91406-5ddb-4864-94eb-2d11e8e68917",8221,0.6,0.2,NA,61,"meanSlider",NA,NA,NA
"4026","prolificSample3","7923-17df1d37-0685-4d65-b7f5-c7640f378b0e",7566.34999997914,0.8,0.3,0,NA,"speakerTrial","second","2in",NA
"4027","prolificSample3","6936-5c070fd2-d0a1-4fe1-9346-5f17629804e0",6805.64499995671,0.7,0.4,5,NA,"genModel","third",NA,NA
"4028","prolificSample3","4220-ebd9f04c-dee2-4246-bce8-63a691197470",6232.23000000004,0.6,0.1,2,NA,"genModel","third",NA,NA
"4029","prolificSample3","9173-212e7b4f-66b9-4871-97f7-f88623ebc4cb",38131.895000115,0.6,0.2,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""to show them the most prominent sticks in each category to prove the point""}"
"4030","prolificSample3","2452-88b03bf3-ff13-4001-a8a9-95d51aff9216",6201.20499993209,0.8,0.2,1,NA,"2afc",NA,NA,NA
"4031","prolificSample3","4972-7d3cea4c-9256-4a56-8d64-91fdd1223d25",28970.0899999989,0.7,0.3,NA,100,"practice",NA,NA,NA
"4032","prolificSample3","6050-d80d6a71-83ed-43eb-9c12-c3e8de509174",12134.1500000017,0.6,0.1,4,NA,"speakerTrial","first","9in",NA
"4033","prolificSample3","7289-aaf3b1ee-e1fd-46e2-b8c5-e713ba7f7ea7",158043.41,0.9,0.2,NA,38,"practice",NA,NA,NA
"4034","prolificSample3","3208-171ec5e7-3723-40fe-8878-3d7444d1b957",12058.5600000049,0.8,0.1,0,NA,"2afc",NA,NA,NA
"4035","prolificSample3","7551-db65a33f-3fb1-418d-9962-d89a937fc5c0",15934.7200000193,0.9,0.2,4,NA,"speakerTrial","first","9in",NA
"4036","prolificSample3","7961-1f8bcad8-74cb-4bef-b877-a8d9473e7702",6231.76500014961,0.8,0.3,1,NA,"2afc",NA,NA,NA
"4037","prolificSample3","8716-42d58ed0-1dfe-493e-b3af-aeaa751f3102",15985.8500000555,0.7,0.2,NA,83,"isLong","second",NA,NA
"4038","prolificSample3","5066-1972bae5-2fb3-41bd-bcfa-1aecb6456fad",12282.5099999973,0.9,0.3,1,NA,"speakerTrial","third","7in",NA
"4039","prolificSample3","6713-20b3f4b7-2dc0-4381-bbc3-71311686c281",5829.41500000015,0.8,0.4,0,NA,"speakerTrial","fourth","4in",NA
"4040","prolificSample3","3991-2d75e1c0-249f-495a-8178-170612075dde",7963.90499999688,0.8,0.2,0,NA,"speakerTrial","fourth","2in",NA
"4041","prolificSample3","0353-863767b6-4f8c-4c58-bd09-a98aa14354e1",10478,0.9,0.4,NA,50,"practice",NA,NA,NA
"4042","prolificSample3","0978-7cfd8840-3cbe-484b-8e19-ec8e2dac13d2",6891,0.6,0.4,0,NA,"speakerTrial","fourth","4in",NA
